,id,parent_id,tweet,topic,classification
2279,"1701    524959184928768002
Name: id, dtype: object","1701    524958563312357376
Name: parent_id, dtype: object","1701    @HDMcC @kellyoxford where's the ""(sigh) I give...
Name: tweet, dtype: object","1701    ottawashooting
Name: topic, dtype: object",comment
2280,"1937    544520432615821312
Name: id, dtype: object","1937    544520273718812672
Name: parent_id, dtype: object","1937    @Angus_OL I think it's 4 injured. I can't beli...
Name: tweet, dtype: object","1937    sydneysiege
Name: topic, dtype: object",deny
2281,"3680    553587353437356032
Name: id, dtype: object","3680    553585548204720128
Name: parent_id, dtype: object","3680    .@marrty96 -SO SAVE ME THE FUCKING LECTURE, AN...
Name: tweet, dtype: object","3680    charliehebdo
Name: topic, dtype: object",comment
2282,"1699    524934003892432896
Name: id, dtype: object","1699    524932935137628160
Name: parent_id, dtype: object","1699    @kellyoxford might want to actually confirm sh...
Name: tweet, dtype: object","1699    ottawashooting
Name: topic, dtype: object",deny
2283,"934    501720931803602944
Name: id, dtype: object","934    501667615350083584
Name: parent_id, dtype: object","934    @orangeseahorse Now another store video out th...
Name: tweet, dtype: object","934    ferguson
Name: topic, dtype: object",comment
2284,"2190    544452175754448896
Name: id, dtype: object","2190    544358533819420672
Name: parent_id, dtype: object","2190    @cnni @CNN @BreakingNewsKE O Lord @Gurmeetramr...
Name: tweet, dtype: object","2190    sydneysiege
Name: topic, dtype: object",comment
2285,"4169    552839829726060544
Name: id, dtype: object","4169    552832817089236992
Name: parent_id, dtype: object","4169    Inexpicable evil! “@MashableNews: 2 men wearin...
Name: tweet, dtype: object","4169    charliehebdo
Name: topic, dtype: object",comment
2286,"2248    544338807038824449
Name: id, dtype: object","2248    544338052244840448
Name: parent_id, dtype: object","2248    @Simbad_Reb @VegasRebs it's worked for us for ...
Name: tweet, dtype: object","2248    sydneysiege
Name: topic, dtype: object",comment
2287,"1322    524961861406838784
Name: id, dtype: object","1322    524959809402331137
Name: parent_id, dtype: object","1322    @cnnbrk we need d I.D of the shooter
Name: tweet, dtype: object","1322    ottawashooting
Name: topic, dtype: object",query
2288,"2279    544326095630123008
Name: id, dtype: object","2279    544324444773433348
Name: parent_id, dtype: object","2279    @mashable they're asking people to stay indoor...
Name: tweet, dtype: object","2279    sydneysiege
Name: topic, dtype: object",support
2289,"335    500367331424751616
Name: id, dtype: object","335    500354773133299713
Name: parent_id, dtype: object","335    what? ""@ComplexMag: In 2009, #Ferguson police ...
Name: tweet, dtype: object","335    ferguson
Name: topic, dtype: object",comment
2290,"124    500704429600157696
Name: id, dtype: object","124    500703436103753728
Name: parent_id, dtype: object","124    @TheDailyEdge @marstu67 :Please take no offens...
Name: tweet, dtype: object","124    ferguson
Name: topic, dtype: object",deny
2291,"411    500401666454065154
Name: id, dtype: object","411    500400629739573250
Name: parent_id, dtype: object","411    @spants @Tom_sveb @rui_xu @flavius217 You're m...
Name: tweet, dtype: object","411    ferguson
Name: topic, dtype: object",deny
2292,"3749    553555098157060097
Name: id, dtype: object","3749    553544252563935234
Name: parent_id, dtype: object","3749    @FoxNews @AFP  Radicalism must NOT be tolerate...
Name: tweet, dtype: object","3749    charliehebdo
Name: topic, dtype: object",comment
2293,"82    500395857473466368
Name: id, dtype: object","82    500389488217309184
Name: parent_id, dtype: object","82    @LisaBloom that's what I thought too... http:/...
Name: tweet, dtype: object","82    ferguson
Name: topic, dtype: object",support
2294,"0    500391222075076610
Name: id, dtype: object","0    None
Name: parent_id, dtype: object","0    Store owner told @FOX2now Monday that there wa...
Name: tweet, dtype: object","0    ferguson
Name: topic, dtype: object",support
2295,"1449    524951486338715648
Name: id, dtype: object","1449    524949399286579201
Name: parent_id, dtype: object","1449    @povprod @cnnbrk @DamoSpin They have - however...
Name: tweet, dtype: object","1449    ottawashooting
Name: topic, dtype: object",support
2296,"4050    553199058849103872
Name: id, dtype: object","4050    553197863971610624
Name: parent_id, dtype: object","4050    @Independent Was the last person a human being...
Name: tweet, dtype: object","4050    charliehebdo
Name: topic, dtype: object",comment
2297,"635    500295232399757312
Name: id, dtype: object","635    500287325621198848
Name: parent_id, dtype: object","635    @accordingtoame @mashable @PDPJ Take a look at...
Name: tweet, dtype: object","635    ferguson
Name: topic, dtype: object",comment
2298,"2459    544321107017232384
Name: id, dtype: object","2459    544319274072817664
Name: parent_id, dtype: object","2459    @tomsteinfort @9NewsSyd Report responsibly! #i...
Name: tweet, dtype: object","2459    sydneysiege
Name: topic, dtype: object",comment
2299,"1233    525020543603703809
Name: id, dtype: object","1233    525019752507658240
Name: parent_id, dtype: object","1233    @ArmedResearch  SOURCE plz :)
Name: tweet, dtype: object","1233    ottawashooting
Name: topic, dtype: object",query
2300,"2009    544463130550489088
Name: id, dtype: object","2009    544462330105712640
Name: parent_id, dtype: object","2009    @smh hardly myths. Merely poor, unconfirmed re...
Name: tweet, dtype: object","2009    sydneysiege
Name: topic, dtype: object",query
2301,"3011    529721379302952961
Name: id, dtype: object","3011    529720542925176832
Name: parent_id, dtype: object","3011    @SBranisteanu @LiveNationON @masseyhall thank ...
Name: tweet, dtype: object","3011    prince-toronto
Name: topic, dtype: object",support
2302,"4028    553184702530453505
Name: id, dtype: object","4028    553184482241814530
Name: parent_id, dtype: object","4028    @juliamacfarlane maybe they want to get caught
Name: tweet, dtype: object","4028    charliehebdo
Name: topic, dtype: object",comment
2303,"2300    544320667018362880
Name: id, dtype: object","2300    544319832486064128
Name: parent_id, dtype: object","2300    @AP Politically Motivated? Really? Why's that ...
Name: tweet, dtype: object","2300    sydneysiege
Name: topic, dtype: object",query
2304,"757    500294975481843712
Name: id, dtype: object","757    500290456845299714
Name: parent_id, dtype: object","757    @YourAnonLive @JillJhorvath The key here is th...
Name: tweet, dtype: object","757    ferguson
Name: topic, dtype: object",comment
2305,"1182    524982686369472512
Name: id, dtype: object","1182    524981436252950528
Name: parent_id, dtype: object","1182    “@RamCNN: Canadian authorities have given name...
Name: tweet, dtype: object","1182    ottawashooting
Name: topic, dtype: object",comment
2306,"2004    544480713454538753
Name: id, dtype: object","2004    544462330105712640
Name: parent_id, dtype: object","2004    “@smh: Sydney airspace wasn't closed. A second...
Name: tweet, dtype: object","2004    sydneysiege
Name: topic, dtype: object",support
2307,"2656    544310836227895296
Name: id, dtype: object","2656    544309550778957824
Name: parent_id, dtype: object","2656    @WilliamsJon So scary. Hoping situation is res...
Name: tweet, dtype: object","2656    sydneysiege
Name: topic, dtype: object",comment
2308,"1473    524953954111995904
Name: id, dtype: object","1473    524953373200891904
Name: parent_id, dtype: object","1473    @CynleeF Agreed.
Name: tweet, dtype: object","1473    ottawashooting
Name: topic, dtype: object",comment
2309,"2439    544350274308284416
Name: id, dtype: object","2439    544310853613281281
Name: parent_id, dtype: object","2439    @7NewsSydney @Fitzzer777 @Y7News Yes, it's cal...
Name: tweet, dtype: object","2439    sydneysiege
Name: topic, dtype: object",comment
2310,"2809    544278685759860736
Name: id, dtype: object","2809    544278335455776769
Name: parent_id, dtype: object","2809    @AFP That's not the flag, just looks like it
Name: tweet, dtype: object","2809    sydneysiege
Name: topic, dtype: object",deny
2311,"3961    553489471413714944
Name: id, dtype: object","3961    553489393202499584
Name: parent_id, dtype: object","3961    @TIME \n\nIN UKRAINE HAVE GIVEN THE NAZI COUP,...
Name: tweet, dtype: object","3961    charliehebdo
Name: topic, dtype: object",comment
2312,"1338    524973940343840768
Name: id, dtype: object","1338    524972964052103169
Name: parent_id, dtype: object","1338    @mythos_man @CBCAlerts @CBCNews @JustinTrudeau...
Name: tweet, dtype: object","1338    ottawashooting
Name: topic, dtype: object",comment
2313,"787    500284160100294657
Name: id, dtype: object","787    500280838710247424
Name: parent_id, dtype: object","787    @DIANAZOGA @AntonioFrench Fuck that.  Where is...
Name: tweet, dtype: object","787    ferguson
Name: topic, dtype: object",comment
2314,"2686    544297324466282497
Name: id, dtype: object","2686    544288681021145090
Name: parent_id, dtype: object","2686    @Independent Can we take the gloves off and go...
Name: tweet, dtype: object","2686    sydneysiege
Name: topic, dtype: object",comment
2315,"1283    524985076250341376
Name: id, dtype: object","1283    524983581983375360
Name: parent_id, dtype: object","1283    “@cnnbrk: Now two shooting incidents in Ottawa...
Name: tweet, dtype: object","1283    ottawashooting
Name: topic, dtype: object",support
2316,"3070    529550553773506560
Name: id, dtype: object","3070    529550101925343233
Name: parent_id, dtype: object","3070    @PrinceMuseum ohhhh! alright! I was confused b...
Name: tweet, dtype: object","3070    prince-toronto
Name: topic, dtype: object",comment
2317,"3398    576339955598942208
Name: id, dtype: object","3398    576319832800555008
Name: parent_id, dtype: object","3398    Both have proved their flexibility! @russian_m...
Name: tweet, dtype: object","3398    putinmissing
Name: topic, dtype: object",comment
2318,"1955    544539217725231105
Name: id, dtype: object","1955    544515538383564801
Name: parent_id, dtype: object","1955    @Joyce_Karam @blackrepublican BASTARD whined h...
Name: tweet, dtype: object","1955    sydneysiege
Name: topic, dtype: object",comment
2319,"2434    544339757195489281
Name: id, dtype: object","2434    544339466265972736
Name: parent_id, dtype: object","2434    @EnglishEmma You called uber public transport,...
Name: tweet, dtype: object","2434    sydneysiege
Name: topic, dtype: object",comment
2320,"4044    553474160530587648
Name: id, dtype: object","4044    553470492565602305
Name: parent_id, dtype: object","4044    @TelegraphNews more to come??? more than 2 boy...
Name: tweet, dtype: object","4044    charliehebdo
Name: topic, dtype: object",query
2321,"4005    553170739592179713
Name: id, dtype: object","4005    553164985460068352
Name: parent_id, dtype: object","4005    @SkyNews why have these worthless pricks not b...
Name: tweet, dtype: object","4005    charliehebdo
Name: topic, dtype: object",query
2322,"1526    524965013291679744
Name: id, dtype: object","1526    524964253418401792
Name: parent_id, dtype: object","1526    @Gormanghast i knw u wld say tat...!! just bec...
Name: tweet, dtype: object","1526    ottawashooting
Name: topic, dtype: object",comment
2323,"624    500283799708499969
Name: id, dtype: object","624    500281131057811456
Name: parent_id, dtype: object","624    @TheAnonMessage2 Now I dont even believe they ...
Name: tweet, dtype: object","624    ferguson
Name: topic, dtype: object",comment
2324,"2784    544281249037418496
Name: id, dtype: object","2784    544278985249550337
Name: parent_id, dtype: object","2784    @mscott it's not working here in the uk mate
Name: tweet, dtype: object","2784    sydneysiege
Name: topic, dtype: object",comment
2325,"217    500366091659784192
Name: id, dtype: object","217    500363740311982081
Name: parent_id, dtype: object","217    @ZerlinaMaxwell @TopCat_TC You're CHOOSING to ...
Name: tweet, dtype: object","217    ferguson
Name: topic, dtype: object",query
2326,"1968    544533656794976256
Name: id, dtype: object","1968    544515538383564801
Name: parent_id, dtype: object","1968    @Joyce_Karam And #Australia patronized him in ...
Name: tweet, dtype: object","1968    sydneysiege
Name: topic, dtype: object",comment
2327,"980    500294985376608256
Name: id, dtype: object","980    500279160795721728
Name: parent_id, dtype: object","980    @DanteB4u @KatEdmiston The cops can't spin thi...
Name: tweet, dtype: object","980    ferguson
Name: topic, dtype: object",comment
2328,"3911    553503331356651521
Name: id, dtype: object","3911    553501357156876290
Name: parent_id, dtype: object","3911    @BBCBreaking no - set them free in the streets...
Name: tweet, dtype: object","3911    charliehebdo
Name: topic, dtype: object",comment
2329,"2870    544277161985585152
Name: id, dtype: object","2870    544276498778423297
Name: parent_id, dtype: object","2870    @Does_It_Mata @BBCWorld The cafe is in the cen...
Name: tweet, dtype: object","2870    sydneysiege
Name: topic, dtype: object",comment
2330,"4282    552812435321536512
Name: id, dtype: object","4282    552810267772334080
Name: parent_id, dtype: object","4282    @hassanbasmer @cnnbrk anti semitism, inciting ...
Name: tweet, dtype: object","4282    charliehebdo
Name: topic, dtype: object",comment
2331,"1985    544607293329780736
Name: id, dtype: object","1985    544563846124285953
Name: parent_id, dtype: object","1985    @drusudy So 10% would be about 100 million mus...
Name: tweet, dtype: object","1985    sydneysiege
Name: topic, dtype: object",comment
2332,"3661    553587361398132736
Name: id, dtype: object","3661    553586860334010368
Name: parent_id, dtype: object","3661    @KayBurley Thinking of the hostages. To hell w...
Name: tweet, dtype: object","3661    charliehebdo
Name: topic, dtype: object",comment
2333,"1368    524972933652185089
Name: id, dtype: object","1368    524972433984323584
Name: parent_id, dtype: object","1368    @mythos_man @CBCAlerts @CBCNews @JustinTrudeau...
Name: tweet, dtype: object","1368    ottawashooting
Name: topic, dtype: object",comment
2334,"3483    553603571200311296
Name: id, dtype: object","3483    553590835850514433
Name: parent_id, dtype: object","3483    Yes!! 😎👍 RT “@SkyNews: Hostage-taker in superm...
Name: tweet, dtype: object","3483    charliehebdo
Name: topic, dtype: object",comment
2335,"3662    553587407980077057
Name: id, dtype: object","3662    553586860334010368
Name: parent_id, dtype: object","3662    @KayBurley Just practice for what coming Im af...
Name: tweet, dtype: object","3662    charliehebdo
Name: topic, dtype: object",comment
2336,"384    500399398132523009
Name: id, dtype: object","384    500387313050845184
Name: parent_id, dtype: object","384    @spants @Tom_sveb @rui_xu @flavius217 If he wa...
Name: tweet, dtype: object","384    ferguson
Name: topic, dtype: object",query
2337,"1456    524949316134535169
Name: id, dtype: object","1456    524947867975561216
Name: parent_id, dtype: object","1456    @cnnbrk @CNN @BasedChasen
Name: tweet, dtype: object","1456    ottawashooting
Name: topic, dtype: object",comment
2338,"3460    553587794686513153
Name: id, dtype: object","3460    553587387889373186
Name: parent_id, dtype: object","3460    @Callum_SR @AFP thanks GOD !
Name: tweet, dtype: object","3460    charliehebdo
Name: topic, dtype: object",comment
2339,"4133    553010804069781505
Name: id, dtype: object","4133    553010394327834625
Name: parent_id, dtype: object","4133    @tonyjdell @Mama4Obama1 @JeffersonObama worldwide
Name: tweet, dtype: object","4133    charliehebdo
Name: topic, dtype: object",comment
2340,"1988    544402711337529344
Name: id, dtype: object","1988    544401782676680704
Name: parent_id, dtype: object","1988    @BBCBreaking @BBCNewsAus i dont believe anyone...
Name: tweet, dtype: object","1988    sydneysiege
Name: topic, dtype: object",comment
2341,"881    499538983215706112
Name: id, dtype: object","881    499538648023719936
Name: parent_id, dtype: object","881    @kev_cudi_ ""my boy"" is a bit much. I just foll...
Name: tweet, dtype: object","881    ferguson
Name: topic, dtype: object",comment
2342,"71    500384948826935297
Name: id, dtype: object","71    500381163866062848
Name: parent_id, dtype: object","71    “@TPM: Report: #Ferguson police beat up wrong ...
Name: tweet, dtype: object","71    ferguson
Name: topic, dtype: object",support
2343,"2816    544280949496619009
Name: id, dtype: object","2816    544280600610603008
Name: parent_id, dtype: object","2816    @Gion_Gion @Andrew_Denney @jessradio shahada f...
Name: tweet, dtype: object","2816    sydneysiege
Name: topic, dtype: object",deny
2344,"2396    544331615812345856
Name: id, dtype: object","2396    544329935943237632
Name: parent_id, dtype: object","2396    @Uber_Sydney so free or surge pricing? #confused
Name: tweet, dtype: object","2396    sydneysiege
Name: topic, dtype: object",query
2345,"1665    524968082083958784
Name: id, dtype: object","1665    524967144367591425
Name: parent_id, dtype: object","1665    @Russell_Barth @dmatthewmillar @devo1400 @spai...
Name: tweet, dtype: object","1665    ottawashooting
Name: topic, dtype: object",query
2346,"239    500357862699192321
Name: id, dtype: object","239    500356692560072704
Name: parent_id, dtype: object","239    @BrwnSkinGirly the cop shouldnt have shot him....
Name: tweet, dtype: object","239    ferguson
Name: topic, dtype: object",comment
2347,"891    500292264909107200
Name: id, dtype: object","891    500291010010701825
Name: parent_id, dtype: object","891    And at least Barney Fife would have been HONES...
Name: tweet, dtype: object","891    ferguson
Name: topic, dtype: object",comment
2348,"1618    524936872666353664
Name: id, dtype: object","1618    None
Name: parent_id, dtype: object","1618    More shots fired just off Parliament Hill. Pol...
Name: tweet, dtype: object","1618    ottawashooting
Name: topic, dtype: object",support
2349,"540    500343675575361536
Name: id, dtype: object","540    500332933098385408
Name: parent_id, dtype: object","540    @kristinpuhl Strong Armed Robbery ain't a misd...
Name: tweet, dtype: object","540    ferguson
Name: topic, dtype: object",comment
2350,"111    500409272807985152
Name: id, dtype: object","111    500389488217309184
Name: parent_id, dtype: object","111    @LisaBloom @ZerlinaMaxwell The people responsi...
Name: tweet, dtype: object","111    ferguson
Name: topic, dtype: object",comment
2351,"1049    499694054226284544
Name: id, dtype: object","1049    499691339995709440
Name: parent_id, dtype: object","1049    @PhilSerrin ""Jury still out."" Yet, you made a ...
Name: tweet, dtype: object","1049    ferguson
Name: topic, dtype: object",deny
2352,"321    500355126666600448
Name: id, dtype: object","321    500354773133299713
Name: parent_id, dtype: object","321    YO?!?! RT @ComplexMag: In 2009, #Ferguson poli...
Name: tweet, dtype: object","321    ferguson
Name: topic, dtype: object",comment
2353,"2115    544514442491596800
Name: id, dtype: object","2115    544514136915185664
Name: parent_id, dtype: object","2115    @TexasJew Aside from that, yeah.
Name: tweet, dtype: object","2115    sydneysiege
Name: topic, dtype: object",support
2354,"4340    552839935280300032
Name: id, dtype: object","4340    552827345435103234
Name: parent_id, dtype: object","4340    @LoveSymbol23 @HuffPostUK this is terrible :( ...
Name: tweet, dtype: object","4340    charliehebdo
Name: topic, dtype: object",comment
2355,"4380    552811198543331328
Name: id, dtype: object","4380    552810448324943872
Name: parent_id, dtype: object","4380    @RT_com they screamed Allahu Akbar just like t...
Name: tweet, dtype: object","4380    charliehebdo
Name: topic, dtype: object",deny
2356,"752    500303660220706821
Name: id, dtype: object","752    500294975481843712
Name: parent_id, dtype: object","752    @agentbell4272 @YourAnonLive why robbery..what...
Name: tweet, dtype: object","752    ferguson
Name: topic, dtype: object",comment
2357,"2087    544491587271544832
Name: id, dtype: object","2087    544491151118860289
Name: parent_id, dtype: object","2087    @PzFeed @Siren_Six \nLol ""Self Styled Sheikh"" ...
Name: tweet, dtype: object","2087    sydneysiege
Name: topic, dtype: object",comment
2358,"824    499369079288123392
Name: id, dtype: object","824    499366666300846081
Name: parent_id, dtype: object","824    @AnonymousPress Why am I reminded of Tienanmen...
Name: tweet, dtype: object","824    ferguson
Name: topic, dtype: object",comment
2359,"2617    544292316253396993
Name: id, dtype: object","2617    544292129972170752
Name: parent_id, dtype: object","2617    @TheAnonMessage not Isis, another group
Name: tweet, dtype: object","2617    sydneysiege
Name: topic, dtype: object",deny
2360,"4310    552818696864157697
Name: id, dtype: object","4310    552811386259386370
Name: parent_id, dtype: object","4310    @WSJ I condemn this cowardly attack carried ou...
Name: tweet, dtype: object","4310    charliehebdo
Name: topic, dtype: object",support
2361,"3809    553521787225796608
Name: id, dtype: object","3809    553518472798683136
Name: parent_id, dtype: object","3809    @AP Not sure how taking a hostage says ""Martyr...
Name: tweet, dtype: object","3809    charliehebdo
Name: topic, dtype: object",comment
2362,"1333    524971397488336897
Name: id, dtype: object","1333    524969503499616256
Name: parent_id, dtype: object","1333    @DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau...
Name: tweet, dtype: object","1333    ottawashooting
Name: topic, dtype: object",comment
2363,"4401    552808280074878979
Name: id, dtype: object","4401    552807952315207680
Name: parent_id, dtype: object","4401    @juice_pre @SuzanneCarbone @JulieOMarshall @Le...
Name: tweet, dtype: object","4401    charliehebdo
Name: topic, dtype: object",comment
2364,"2142    544385799416848384
Name: id, dtype: object","2142    544385234016288768
Name: parent_id, dtype: object","2142    @aptronym @carolinemarcus Agree, but that imag...
Name: tweet, dtype: object","2142    sydneysiege
Name: topic, dtype: object",support
2365,"2737    544289409294553088
Name: id, dtype: object","2737    None
Name: parent_id, dtype: object","2737    Full statement from PM Abbott on #Sydneysiege ...
Name: tweet, dtype: object","2737    sydneysiege
Name: topic, dtype: object",support
2366,"3562    553587678726594560
Name: id, dtype: object","3562    553587303172833280
Name: parent_id, dtype: object","3562    “@cnnbrk: Police taking people out of #Paris g...
Name: tweet, dtype: object","3562    charliehebdo
Name: topic, dtype: object",support
2367,"380    500320974697693185
Name: id, dtype: object","380    500320369056948224
Name: parent_id, dtype: object","380    @flavius217 Also per last press conf, local PD...
Name: tweet, dtype: object","380    ferguson
Name: topic, dtype: object",comment
2368,"1612    524962719980879872
Name: id, dtype: object","1612    524959677827014656
Name: parent_id, dtype: object","1612    @mercy2us @RideauCentre Glad you guys are ok.
Name: tweet, dtype: object","1612    ottawashooting
Name: topic, dtype: object",comment
2369,"35    500393552946282496
Name: id, dtype: object","35    500392192167645184
Name: parent_id, dtype: object","35    @JohnGerads @FOX2now actually I did use the wo...
Name: tweet, dtype: object","35    ferguson
Name: topic, dtype: object",comment
2370,"278    500348806480035841
Name: id, dtype: object","278    500347114975944705
Name: parent_id, dtype: object","278    @CNNVideo wheres the money if he robbed the pl...
Name: tweet, dtype: object","278    ferguson
Name: topic, dtype: object",support
2371,"2010    544470682331914240
Name: id, dtype: object","2010    544462330105712640
Name: parent_id, dtype: object","2010    @smh #NotASausage
Name: tweet, dtype: object","2010    sydneysiege
Name: topic, dtype: object",comment
2372,"2726    544282563603628032
Name: id, dtype: object","2726    544282227035869184
Name: parent_id, dtype: object","2726    “@PzFeed: BREAKING NEWS: Gunmen take hostages ...
Name: tweet, dtype: object","2726    sydneysiege
Name: topic, dtype: object",support
2373,"4488    552806661149425664
Name: id, dtype: object","4488    552806438629048320
Name: parent_id, dtype: object","4488    @Neilinbrum @RajaChemayel @cpjskippy @Independ...
Name: tweet, dtype: object","4488    charliehebdo
Name: topic, dtype: object",comment
2374,"4392    552808138831708160
Name: id, dtype: object","4392    552806309540528128
Name: parent_id, dtype: object","4392    @Colvinius @LePoint oh my god! Horrific! Such ...
Name: tweet, dtype: object","4392    charliehebdo
Name: topic, dtype: object",comment
2375,"3546    553587303172833280
Name: id, dtype: object","3546    None
Name: parent_id, dtype: object","3546    Police taking people out of #Paris grocery whe...
Name: tweet, dtype: object","3546    charliehebdo
Name: topic, dtype: object",support
2376,"3640    553567997835882496
Name: id, dtype: object","3640    553550482925715458
Name: parent_id, dtype: object","3640    @LiiamPrice @genlady9 @RT_com dont waste time ...
Name: tweet, dtype: object","3640    charliehebdo
Name: topic, dtype: object",comment
2377,"2284    544325147411234817
Name: id, dtype: object","2284    544324444773433348
Name: parent_id, dtype: object","2284    .@mashable - I am OTR about distaste of surge ...
Name: tweet, dtype: object","2284    sydneysiege
Name: topic, dtype: object",comment
2378,"381    500405818769285120
Name: id, dtype: object","381    500404864443105280
Name: parent_id, dtype: object","381    @jlpauk @spants @rui_xu @flavius217 I'm relyin...
Name: tweet, dtype: object","381    ferguson
Name: topic, dtype: object",comment
2379,"3821    553521154921881600
Name: id, dtype: object","3821    553518472798683136
Name: parent_id, dtype: object","3821    @AP let's not forget the Clinton(s) frequentin...
Name: tweet, dtype: object","3821    charliehebdo
Name: topic, dtype: object",comment
2380,"3990    553214496567590914
Name: id, dtype: object","3990    553212962044149761
Name: parent_id, dtype: object","3990    @BreakingNews @AFP @MelissaBellF24 THE TERRORI...
Name: tweet, dtype: object","3990    charliehebdo
Name: topic, dtype: object",comment
2381,"196    500371435127185409
Name: id, dtype: object","196    500371149713178625
Name: parent_id, dtype: object","196    @AngryBlackLady One in which you've already de...
Name: tweet, dtype: object","196    ferguson
Name: topic, dtype: object",support
2382,"1475    524967855105007616
Name: id, dtype: object","1475    524951483872444416
Name: parent_id, dtype: object","1475    @cdnmickeyfan @CBCAlerts all I am trying to po...
Name: tweet, dtype: object","1475    ottawashooting
Name: topic, dtype: object",comment
2383,"3472    553594057034051584
Name: id, dtype: object","3472    553590835850514433
Name: parent_id, dtype: object","3472    @SkyNews 👍🍸
Name: tweet, dtype: object","3472    charliehebdo
Name: topic, dtype: object",comment
2384,"2974    529740809672077313
Name: id, dtype: object","2974    529739968470867968
Name: parent_id, dtype: object","2974    .@CBCNews I can also confirm he will not be pl...
Name: tweet, dtype: object","2974    prince-toronto
Name: topic, dtype: object",deny
2385,"342    500348247677104128
Name: id, dtype: object","342    500319675797209088
Name: parent_id, dtype: object","342    @originalgriz @randyprine Those thefts are all...
Name: tweet, dtype: object","342    ferguson
Name: topic, dtype: object",deny
2386,"2174    544452338619256834
Name: id, dtype: object","2174    544358533819420672
Name: parent_id, dtype: object","2174    @cnni @CNN @BreakingNewsKE O Lord @Gurmeetramr...
Name: tweet, dtype: object","2174    sydneysiege
Name: topic, dtype: object",support
2387,"2935    544274452381302784
Name: id, dtype: object","2935    544271284796784640
Name: parent_id, dtype: object","2935    @Breaking911 Thoughts go out to the people und...
Name: tweet, dtype: object","2935    sydneysiege
Name: topic, dtype: object",comment
2388,"2887    544273706545991681
Name: id, dtype: object","2887    544269749405097984
Name: parent_id, dtype: object","2887    @newscomauHQ That's not the Isis flag.
Name: tweet, dtype: object","2887    sydneysiege
Name: topic, dtype: object",comment
2389,"2222    544381485591982083
Name: id, dtype: object","2222    None
Name: parent_id, dtype: object","2222    Reports on @channeltennews #sydneysiege gunman...
Name: tweet, dtype: object","2222    sydneysiege
Name: topic, dtype: object",support
2390,"3747    553550704888279041
Name: id, dtype: object","3747    553544252563935234
Name: parent_id, dtype: object","3747    @FoxNews @AFP Now if only the citizens had a w...
Name: tweet, dtype: object","3747    charliehebdo
Name: topic, dtype: object",comment
2391,"4119    552842861209993217
Name: id, dtype: object","4119    552833028201144320
Name: parent_id, dtype: object","4119    @RT_com Great #travel post! Why Not post on ht...
Name: tweet, dtype: object","4119    charliehebdo
Name: topic, dtype: object",comment
2392,"2218    544402752307462144
Name: id, dtype: object","2218    544391176137089024
Name: parent_id, dtype: object","2218    @cnni Shoot him
Name: tweet, dtype: object","2218    sydneysiege
Name: topic, dtype: object",comment
2393,"3658    553587398169591809
Name: id, dtype: object","3658    553586860334010368
Name: parent_id, dtype: object","3658    @KayBurley Good News at last Evil Pigs !!!!
Name: tweet, dtype: object","3658    charliehebdo
Name: topic, dtype: object",comment
2394,"1825    524929949258768384
Name: id, dtype: object","1825    524925215235911680
Name: parent_id, dtype: object","1825    #BreakingNews RT “@globeandmail: Shots fired a...
Name: tweet, dtype: object","1825    ottawashooting
Name: topic, dtype: object",comment
2395,"1763    524926236540555264
Name: id, dtype: object","1763    524923462398513152
Name: parent_id, dtype: object","1763    @cmaconthehill  OMG! Be safe
Name: tweet, dtype: object","1763    ottawashooting
Name: topic, dtype: object",comment
2396,"1717    524936650087231488
Name: id, dtype: object","1717    524934776940412929
Name: parent_id, dtype: object","1717    @kellyoxford @obiterdictayo there has been zer...
Name: tweet, dtype: object","1717    ottawashooting
Name: topic, dtype: object",deny
2397,"215    500364949215256577
Name: id, dtype: object","215    500363740311982081
Name: parent_id, dtype: object","215    @ZerlinaMaxwell &amp; that a jaywalking incide...
Name: tweet, dtype: object","215    ferguson
Name: topic, dtype: object",comment
2398,"3401    576321555384401920
Name: id, dtype: object","3401    576319832800555008
Name: parent_id, dtype: object","3401    “@russian_market: Swiss Rumors:Putin absence d...
Name: tweet, dtype: object","3401    putinmissing
Name: topic, dtype: object",support
2399,"4054    553213552337891328
Name: id, dtype: object","4054    553213293964562434
Name: parent_id, dtype: object","4054    @PolicemansLot @Independent exactly!
Name: tweet, dtype: object","4054    charliehebdo
Name: topic, dtype: object",comment
2400,"1042    499370756241764352
Name: id, dtype: object","1042    499368931367608320
Name: parent_id, dtype: object","1042    @clydetheslyde assholes on FOXNEWS are a major...
Name: tweet, dtype: object","1042    ferguson
Name: topic, dtype: object",comment
2401,"3504    553587672137334785
Name: id, dtype: object","3504    None
Name: parent_id, dtype: object","3504    AFP: suspected #CharlieHebdo gunmen have been ...
Name: tweet, dtype: object","3504    charliehebdo
Name: topic, dtype: object",support
2402,"1259    525008964409638912
Name: id, dtype: object","1259    524995771587108864
Name: parent_id, dtype: object","1259    @MikeSavageHFX @paigemacp How about giving the...
Name: tweet, dtype: object","1259    ottawashooting
Name: topic, dtype: object",deny
2403,"895    500302395042439168
Name: id, dtype: object","895    500279160795721728
Name: parent_id, dtype: object","895    @DanteB4u You're right! Police said fight star...
Name: tweet, dtype: object","895    ferguson
Name: topic, dtype: object",support
