,id,tweet
2040,544337321349230592,maintain high level of vigilance? Against who? Obama said islamic terrorists don't exist in America remember?
2041,544297924088582144,"Get the terrorists families, take them to the cafe. Surrender or your families will be shot in front of you. Eye for an eye."
2042,524958112629809152,police is quite lazy.
2043,500292158344417280,"Agreed, Dante!"
2044,521368262010224640,“FutbolLife: AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times]
2045,524943557657133056,"Yeah, sure. Please credit me though."
2046,524990987308134400,"No, you're right. We should follow comedic writers and trust their sources. That's my first instinct."
2047,500355274352234496,"Kanye would do this “ComplexMag: In , Ferguson police beat a man and charged him for bleeding on them."
2048,544345742664822784,You two should get together and have the world's stupidest baby.
2049,524926344992686081,"Gee, I thought Canadians are supposed to be polite for once...."
2050,524993716336197632,", I guess your a fan of the fascist Stevie and his band of crap , so that tells me what you are !"
2051,544384226855227394,seconded
2052,544290890370777088,yeah i bet its awful
2053,552803445711708160,Dua belas. RT Charlie Hebdo shooting latest:  dead and gunmen still at large
2054,553521356378476544,"capture them, shave them, and march them through the streets of Paris like WWII collaborators. JeSuisCharlie Cowards"
2055,552845552770351105,u imposed dictators stole raw material both in africa and middle east
2056,544470819057852416,err Typhoon Hadley an intermediary???? lol collapses on floor with laughter......
2057,553891758271369216,"Well said, I agree."
2058,544534380614807552,CAUTION Be aware that this could be a FalseFlag Event unfolding right across the street from channel  coincidence? Perhaps
2059,500278685698519041,"Micheal Brown was a hardened criminal. But , of course, shooting him was wrong and the cop should get the death penalty"
2060,500371514127310850,no need to thank im with u that stealing a cnt cigar shouldnt trump a kid who had a future. We all do stupid shit
2061,544281098906521600,still does not work in uk
2062,500313330930966529,that is a really stupid announcement by the Ferguson police
2063,524991671218745344,"Lies and propaganda are traditionally the tools of theocracy, fascism, and totalitarianism. Stop build terrorism &amp; Isis's fame!"
2064,553509397063041024,
2065,544348986484613120,"Uber is covering the cost of all rides, Uber is still paying drivers higher fares to encourage them to pickup riders."
2066,553540999465926657,"RT“Daroff: Pray for hostages RT Shooting, hostage-taking at kosher market in Paris; several reported wounded:"
2067,553153997226663936,Love this !
2068,500274739537924096,they don't have a choice under MO law
2069,500289681062248451,
2070,544559045307142144,I was trying to enlighten you on what a Muslim and Islam is cos you seemed so ignorant! Blame d person not religion
2071,525007688405491712,"It's not a hoax, but it also wasn't taken *after* the shooting."
2072,544340358717382656,"I never called uber PT. Everyone is having a go at Uber but not PT... We own it,we shouldn't have to pay in desperate times"
2073,552811835057909761,ISLAMIC SCHOLARS SHOULD COME FORWARD TO END 'JIHAD' ! IT IS INHUMAN &amp; WOULD DESTROY THE CREDIBILITY OF ISLAM !
2074,525034548196024320,"yes, but CSIS can't watch that many /"
2075,544273614229733377,yeah. That's her station
2076,544277466639257601,Get the snipers out and exterminate
2077,552792826216329217,Shit ...“guardian: Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates
2078,524943172875845632,stay safe Cormac.
2079,500415275884244992,"Which is an insult to the Three Stooges, but I agree with your point hundred percent.ronzell"
2080,552979530923925504,Banksy gets it right. “juliamacfarlane: Banksy's take on CharlieHebdo. JeSuisCharlie NousSommesCharlie
2081,553196247319064576,how about the story that friends of the third suspect Hamyd saw him in class km away during the attack
2082,544298040652099584,“Independent: Up to  held hostage in Sydney Lindt Cafe siege
2083,544287443407892480,"just watching here Hun, shocking news x"
2084,500283123532570624,"wait a min, I thought they said he was a good boy?"
2085,552811728447078400,hehehe yah like Judaism Christianity and worst hinduism. This is what fools in churches call it. Because they are afraid
2086,544322790329835521,prefer to listen to Hadley than the terrorist deniers at their ABC
2087,500382947229581312,no they did not
2088,553587214987558912,you the fastest for breaking news...
2089,544406663898624000,"how irresponsible tweeting this info, putting innocent lives in jeopardy for a story..shame on you BBC"
2090,499372044593930240,is this photo from last night?? Please clarify because you are using present tense.
2091,524926357927903232,Bizar..Gister Montréal vandaag Ottawa. BREAKING NEWS: Soldier shot at National War Memorial in Ottawa
2092,544333004928057345,IT'S AN OLD TIRED STORY!!! WE GOTTA NIP THIS IN THE BUD!
2093,500357587997831169,It was to show his mentality. To prove that he isn't as innocent as anyone thought he was.
2094,521352678283444224,“FootballcomEN: Unconfirmed reports claim that Michael Essien has contracted Ebola.
2095,524959988956291074,War Memorial Soldier pronounced dead just now.
2096,553591453675696129,MOOI. “AFPphoto: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson AFP
2097,553587865351753730,And the hostages at the kosher market have been freed. Happy for you David.
2098,524946767209459712,"RT ""CBCAlerts: Gunman shot dead inside Parliament; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.”"
2099,499570907602767872,MikeBrown would need to be shot in Benghazi for foxnews to cover it
2100,500295655458230272,Is robbery a death penalty in MO? and without a trial?
2101,524972964052103169,these extremist infidels are the problem not our Govt
2102,553585746754682880,Hostage-taker at Paris store demands release of Kouachis police union spoke says. via
2103,544516094133035008,"Boil him in pig fat, I.e. Lard."
2104,544293930087366657,She is SOOOOO Stupid that she is completely incapable of realising it.
2105,500367139652784128,“PublicOffendor: yeah they faked the video LOLyour racist denial” oh please
2106,544514838509006849,"Was he saying ""hands up don't shoot""? Police overreaction? People are glad the police are there when they are in trouble."
2107,544384788527083521,Deliver him the Australian SAS instead.
2108,500290490382942209,you're one sick racist bitch
2109,525011846164938752,if you remember americans Said the same about but he turned out to be a good leader despite all his critics
2110,553555102423089152,"Yeah, that's going to happen! MT Gunman in kosher grocery store is demanding the release of the suspects in CharlieHebdo shooting"
2111,500315038541156352,"I'm curious, had the suspect been white would the PD have acted the same?"
2112,544296446368169984,true. Seems it's well executed
2113,553573926786580480,French taxes... But the French don't treat prisoners as well as we do
2114,499586042752557056,Imagine if Ferguson folks were strutting around with AR's. Think Perry&amp;Hannity would be hunkered down in solidarity?
2115,500291870736412672,Could've been a  count box which are ~$. Box like this:
2116,525040562765053952,the incident yesterday (car) in Canada was that a terrorist attack as well?
2117,544322700726906880,Prime ministers should not have to comment on everything.
2118,553522189337890816,coppers don't want to kill them.
2119,552810626503176192,sounds like a sketch from family guy
2120,500259232764411904,BTW the interview the Ferguson Police Chief conducted yesterday was the worst interview I have ever seen
2121,544385543342014464,take the shot...snipertime
2122,544293240669622272,looks like a little green man!
2123,552819213165801472,heh heh Muslims always full of crap. What alternate universe you live in
2124,552846396106502144,Horrible! “thei: Charlie Hebdo shooting latest:  dead and gunmen still at large
2125,544311274545217536,Hoping for a safe and speedy resolution. Praying no one is hurt but that seems unlikely considering.
2126,544280357760024576,there is something really wrong with these people. Export them back.
2127,553213078889062401,hope they get caught
2128,500299170993819649,Even so - since when do you shoot a suspected robber if he is unarmed and cooperating?
2129,500281983885672448,I have a real civil rights idea that WILL work.
2130,529656160736251904,
2131,554282491549196289,
2132,553593746865258497,then send them to the countries the supported as a sign. We are not backing down
2133,553591990856986624,"Oh those poor people, so glad they were freed."
2134,553559162018611201,It is a separate incident but the same terrorist cell?
2135,500298645494067200,then what's the relevance?
2136,553463231386497024,did shooting not happen in paris
2137,525003648104161281,"You don't have any evidence that he didn't do any of these things in addition to taking a picture, but you accuse away."
2138,552839226317094912,"Police Officer down in picture, killed by armed terrorists who shouted, ""the prophet is avenged"" after slaughtering him."
2139,500312191090712577,"these pictures look damning, but stealing rillos DOES NOT JUSTIFY MURDER!"
2140,552838224981553153,Their hiding at MSNBC or CNN office
2141,524943685264629760,Will do! Would you Prefer your name or your handle?
2142,524959184928768002,"where's the ""(sigh) I give up"" emoticon? Do you not understand twitter?"
2143,544520432615821312,I think it's  injured. I can't believe this is happening. I've also heard  people have died
2144,553587353437356032,".marrty -SO SAVE ME THE FUCKING LECTURE, AND WHEN MY FELLOW TRIBE MEMBERS ARE BEING HELD HOSTAGE, DONT DARE TELL ME TO CALM DOWN."
2145,524934003892432896,might want to actually confirm shit like that before tweeting.
2146,501720931803602944,Now another store video out that some say shows MichaelBrown DID pay  cigarillos - confusing
2147,544452175754448896,O Lord Save All Hostages in Sydney &amp; Turn Militants  Righteous Ways MSGTheFilm 
2148,552839829726060544,Inexpicable evil! “MashableNews:  men wearing hoods &amp; black clothing shoot a wounded man CharlieHebdo ParisAttack
2149,544338807038824449,it's worked for us for the last yrs hasn't it?
2150,524961861406838784,we need d I.D of the shooter
2151,544326095630123008,they're asking people to stay indoors and don't go to the CBD. Why would you send drivers there?? Really disappointed of
2152,500367331424751616,"what? ""ComplexMag: In , Ferguson police beat a man and charged him for bleeding on them:"
2153,500704429600157696,:Please take no offense to my analogy. FergusonShooting is like something from 'Deliverance.
2154,500401666454065154,"You're making an assumption about something based on other peoples actions, that's my point."
2155,553555098157060097,"Radicalism must NOT be tolerated. Deport or Shoot, before they shoot you. NO Trials Or Justice, for they do NOT know it."
2156,500395857473466368,that's what I thought too...
2157,524951486338715648,They have - however - confirmed  separate shootings. So there's that.
2158,553199058849103872,Was the last person a human being? PeaceOnEarth
2159,500295232399757312,"Take a look at college football players, roughly same size and maturity (in terms of looking older)."
2160,544321107017232384,Report responsibly! iammuslimterroristsarenot
2161,525020543603703809,SOURCE plz :)
2162,544463130550489088,"hardly myths. Merely poor, unconfirmed reporting. sydneysiege"
2163,529721379302952961,thank you for that tweet!! MUCHO APPRECIATEO
2164,553184702530453505,maybe they want to get caught
2165,544320667018362880,Politically Motivated? Really? Why's that then?
2166,500294975481843712,"The key here is the verbiage Theft,burglary,larceny, or Robbery? Robbery is the term in this report!"
2167,524982686369472512,“RamCNN: Canadian authorities have given name of suspect in Ottawa to U.S. feds; ask for FBI help: Sr U.S. law enforcement official”
2168,544480713454538753,“smh: Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around sydneysiege debunked.
2169,544310836227895296,So scary. Hoping situation is resolved very soon &amp; as peacefully as possible.
2170,524953954111995904,Agreed.
2171,544350274308284416,"Yes, it's called ""Islam."""
2172,544278685759860736,"That's not the flag, just looks like it"
2173,553489471413714944,"IN UKRAINE HAVE GIVEN THE NAZI COUP, SUPPORTED BY NATO AND MEDIA COMMUNICATION,AS SEE PHOTO.."
2174,524973940343840768,when our sole purpose was to help civilians with humanitarian aid in the past under liberals
2175,500284160100294657,Fuck that. Where is the report? Why was he unarmed? No. We demand justice. FixThePolice
2176,544297324466282497,Can we take the gloves off and go over and kill these ISIS bastards before they cause any more trouble?
2177,524985076250341376,"“cnnbrk: Now two shooting incidents in Ottawa: one at the war memorial, the other on Parliament Hill.  scary"
2178,529550553773506560,"ohhhh! alright! I was confused because it said ""no longer on sale""!"
2179,576339955598942208,Both have proved their flexibility!
2180,544539217725231105,"BASTARD whined he was ""tortured"" in prison. Didn't have to jump  his death, burn to death or was beheaded"
2181,544339757195489281,"You called uber public transport, it's not. PT is for everyone not just the elite."
2182,553474160530587648,more to come??? more than  boys???
2183,553170739592179713,why have these worthless pricks not been taken out yet ?
2184,524965013291679744,i knw u wld say tat...!! just becoz sum radicalised idiots are dng this doesnt mean tat we can blame d entire religion fr it..
2185,500283799708499969,Now I dont even believe they gave the right name of the officer.one lie leads to another and another..they r buried in lies
2186,544281249037418496,it's not working here in the uk mate
2187,500366091659784192,"You're CHOOSING to talk about a ""robbery"" based on a tape that only shows a confrontation not a crime. So stop!"
2188,544533656794976256,And Australia patronized him in hate of Iran i guess.
2189,500294985376608256,The cops can't spin this unlawful shooting try as they may. Police Dept. credibility ruined with Ferguson community.
2190,553503331356651521,no - set them free in the streets of Paris &amp; give them a  second head start.
2191,544277161985585152,The cafe is in the central business district of Sydney. Right across from Channel  news head office.
2192,552812435321536512,"anti semitism, inciting hatred is VERY dif than satire&amp;humor. Jews don't kill u forcartoon. Inciting hate tho is crime"
2193,544607293329780736,"So % would be about  million muslims, being a problem, trouble spots around the world, nothing to do w/ media."
2194,553587361398132736,"Thinking of the hostages. To hell with the terrorists, they should burn on the street, absolute scum."
2195,524972933652185089,that's cause Canada only focused on humanitarian aid and not military
2196,553603571200311296,"Yes!!  RT “SkyNews: Hostage-taker in supermarket siege killed, reports say. ParisAttacks"
2197,553587407980077057,Just practice for what coming Im afraid Europe is heading for a war
2198,500399398132523009,If he was shot in the chest how was he running away?
2199,524949316134535169,
2200,553587794686513153,thanks GOD !
2201,553010804069781505,worldwide
2202,544402711337529344,i dont believe anyone could be posting updates if they r are a hostage...just saying...
2203,499538983215706112,"""my boy"" is a bit much. I just follow to get ridiculous shit like this."
2204,500384948826935297,“TPM: Report: Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 
2205,544280949496619009,"shahada flag is a generic flag, not unique to any group. ISIS use a different flag"
2206,544331615812345856,so free or surge pricing? confused
2207,524968082083958784,Ah true. Problem now is we'll probably only get coroner's details  they won't make it.
2208,500357862699192321,the cop shouldnt have shot him. but just because he was black people care. people kill each other everyday because someone
2209,500292264909107200,And at least Barney Fife would have been HONEST from the first hour.
2210,500343675575361536,"Strong Armed Robbery ain't a misdemeanor &amp; supplies a motive for fighting w/the cop. And, yeah, I'm an asshole. FERGUSON"
2211,500409272807985152,The people responsible for killing MikeBrown should not be in control of the evidence proving what happenend.
2212,499694054226284544,"""Jury still out."" Yet, you made a direct inference that was recklessly false in MO. Misrepresentation serves no one."
2213,500355126666600448,"YO?!?! RT In , Ferguson police beat a man and charged him for bleeding on them:"
2214,544514442491596800,"Aside from that, yeah."
2215,552839935280300032,this is terrible :( prayers for Paris victims
2216,552811198543331328,they screamed Allahu Akbar just like those who scream Novorossiya
2217,500303660220706821,why robbery..whats the difference between shoplift or robbery..I have not read report yet
2218,544491587271544832,"Lol ""Self Styled Sheikh"" ? I think I'll be Prime Minister then"
2219,499369079288123392,Why am I reminded of Tienanmen Square.
2220,544292316253396993,"not Isis, another group"
2221,552818696864157697,"I condemn this cowardly attack carried out, attacking the hands are broken; asshole and ..."
2222,553521787225796608,"Not sure how taking a hostage says ""Martyr"". Release the hostage, the french will then martyr you."
2223,524971397488336897,"convo over. Trudeau is a windbag, name one good idea that he has tabled?"
2224,552808280074878979,I protect my mental health by avoiding videos of atrocities. Seen too many IRL.
2225,544385799416848384,"Agree, but that image is a powerful encapsulation of how awful this whole thing is. Really brings it home."
2226,553587678726594560,“cnnbrk: Police taking people out of Paris grocery where hostages were being held.
2227,500320974697693185,"Also per last press conf, local PD depts seem super disconnected and out of touch with African American community."
2228,524962719980879872,Glad you guys are ok.
2229,500393552946282496,actually I did use the word robbery
2230,500348806480035841,wheres the money if he robbed the place looks like a soda in that persons hand
2231,544470682331914240,NotASausage
2232,544282563603628032,"“PzFeed: BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag well fuck"
2233,552806661149425664,I'm too busy laughing to care.
2234,552808138831708160,oh my god! Horrific! Such waste and tragedy. CharlieHebdo
2235,553567997835882496,dont waste time with A Hindu laim price ...they eat shit and urine of animals and spread Hates in world
2236,544325147411234817,".mashable - I am OTR about distaste of surge pricing, but do you think your click bait story about Uber in Sydney is well timed + tasteful?"
2237,500405818769285120,I'm relying on details agreed upon by the police and the witnesses.
2238,553521154921881600,let's not forget the Clinton(s) frequenting the Royal pedophile palace.
2239,553214496567590914,"THE TERRORIST MOST LIKELY FLED TO THE MUSLIM ZONE WHERE COPS ARE NOT ALLOWED, COULD HAPPEN IN AMERICA"
2240,500371435127185409,One in which you've already decided to let them get away with it. He's on paid vaca.
2241,524967855105007616,all I am trying to point out is that sensationalism has never been very useful to anyone. Canada terror
2242,553594057034051584,
2243,529740809672077313,".CBCNews I can also confirm he will not be playing in Rankin Inlet, NU either"
2244,500348247677104128,Those thefts are all well clear of the legal limit.
2245,544452338619256834,O Lord Save All Hostages in Sydney &amp; Turn Militants  Righteous Ways MSGTheFilm 
2246,544274452381302784,Thoughts go out to the people under seige in sydney. Possible ISIS attack. Just let them out safe. Let's not start a war!
2247,544273706545991681,That's not the Isis flag.
2248,553550704888279041,Now if only the citizens had a way to protect themselves. Like...oh I don't know...a weapon? Victor or Victim!
2249,552842861209993217,Great travel post! Why Not post on Proximity Based Travel Network?
2250,544402752307462144,Shoot him
2251,553587398169591809,Good News at last Evil Pigs !!!!
2252,524929949258768384,BreakingNews RT “globeandmail: Shots fired at Parliament Hill. Follow developing story:
2253,524926236540555264,OMG! Be safe
2254,524936650087231488,there has been zero confirmation that gunman is down. Maybe let news outlets on scene handle the reporting.
2255,500364949215256577,&amp; that a jaywalking incidence lead to a dead  y/o is beyond all understanding.
2256,576321555384401920,“russian_market: Swiss Rumors:Putin absence due to girlfriendAlina giving birth
2257,553213552337891328,exactly!
2258,499370756241764352,assholes on FOXNEWS are a major reason why stupid cops don't give a damn about d life of young black kids
2259,525008964409638912,How about giving them bullets before they are shot instead of honours after
2260,500302395042439168,"You're right! Police said fight started after cop told Michael to get out of street, walk on sidewalk! He was never a suspect!"
2261,552819464711184384,:( justice
2262,500516393305907200,In a world where you have to convince everyone where the community is comprised of crazed animals and unsafe.
2263,553490069609136128,"NM - Sends electric waves to girls and threaten them, sends drug in my body and clumps my chest though radioactivity"
2264,553467937575952384,JeSuisCharlie NO. We are witness on how the world have let terrorist walk on our streets. Why they were out of Jail? The Media
2265,500411534065950721,Early reports said the store had not reported a robbery?? The people in the store don't look alarmed.
2266,544324685446787073,"nice try, not buying ..."
2267,500381689399369730,"Ok, so you get accounts from the community he lives in where people already have a distrust in police"
2268,544510896614412288,apparently they snuck out when he went for a piss
2269,500292183438925824,"Agreed-also,if MikeBrown was suspect,why not just question him? Why tell him &amp; friend get off road,not stop them? bsDetector"
2270,500328120709570561,How about this
2271,544372250430803969,when you first became aware of the situation you tweeted that prices will increase.
2272,553592274991714306,
2273,553508132459393024,These thugs r so cowardly they attack a mag now HIDE behind innocent people
2274,544536420660961280,"A sportswoman INDEED, thank God she survived the shooting :') run escape sydneysiege"
2275,544351881284165632,"Consensus translation of the headband is ""We sacrifice ourselves for you, O Mohamed.” Caveat: photo blurry, text incomplete."
2276,524973597467901952,"Yes it is, my point is though the liberals started us into this chain of events within foreign policy, CPC just continued it."
2277,552805699349016577,The Quran calls for the execution of who ever insults their prophet. They are doing what their hateful religion tells them to do.
2278,500383183217913856,I believe the robbery actually did happen and is not alleged.
2279,552806489363337217,"I'm in London right now, feel free to make an appointment"
2280,544347055754199040,Uber is covering the cost of all rides.
2281,525072231022333953,RIP Soldier killed in Canada shooting was a young reservist w/a six-year-old son
2282,552822567057510400,incredibly saddened by this
2283,553587067712995328,best News possible all things considered
2284,552837389870448640,Terribile “MashableNews: video show two CharlieHebdo attackers wearing hoods &amp; black clothing shoot a wounded man
2285,544320568888016896,and media reporting bomb devices all over the cbd as well. They make up horseshit
2286,544371506261012480,"“FoxNews: MORE: Police confirm  hostages escape Sydney cafe, unknown number remain Sydneysiege” MartinPlace"
2287,524934820124975106,Might be a good idea to not tweet about police movement/location?
2288,544735353962127362,"How to Create an ""Islamic Enemy"" -"
2289,552836259283218434,All in the name of oil.
2290,500418749548093441,had a description.
2291,525031063178211330,very sad news. RIP 
2292,544581202145857536,More work place violence!
2293,524981780122972161,"The FBI probably already knew him quite well, if past incidents are anything to go by."
2294,524938245017436160,"Like most good citizens, I'm awfully fed up with gun violence in both Canada and the USA. Senseless and brutal."
2295,544394302231568384,"So they noticed they had the wrong flag and decided to ask for the right one... Wow, these 'terrorists' sound supremely incompetent."
2296,500301979336593408,"If only they had the balls to say ""We're sorry"""
2297,500392192167645184,Somebody else probably did commit theft. Brown committed Robbery.
2298,552990796702814208,“MelanieTait: Banksy says JeSuisCharlie in a beautiful way (vi
2299,500415578373627904,UNSUBSCRIBE
2300,500372089967476736,“usmc: what about the FBI”
2301,524979444881313792,he is a good man. He has worked to keep the place open.
2302,553587586241794050,BREAKING: Charlie Hebdo gunmen's hostage freed and safe after police assault via
2303,544405974233387008,you scumbag
2304,544370082453811200,The west needs to wake up to radical Islam. And quit picking on israel building some houses.
2305,544395599345242113,agreed. No naming hostages. We do not need to know. Please respect them.
2306,552818958533816321,I have a lamp that I will sell you. If you rub it long enough a genie will emerge and grant you three wishes
2307,499580023901519872,"FOX HAS BECOME A REPUBLICAN POLITICIANS INFOMERCIAL,&amp; ISN'T REALLY INTERESTED IN REAL NEWS,BOYCOTT !"
2308,552813949427544064,"Muslims are being persecuted for their religion? In Pakistan, Nigeria or Paris? CharlieHebdo"
2309,544330922288373760,So are rides free or more expensive? Your tweet is very unclear
2310,552806469217681409,it was time . Cause no respect for any religion. If talk about Jews . It's anti semite. If abuse Islam freedom of religion Deserve
2311,544513541865095168,“SkyNewsAust: BREAKIN freed hostage borne high from sydneysiege w/c. paramedic teams on the scene
2312,524974118614347776,exactly so why did you or your friend already pointed the fingers at Muslims ignorantmuch
2313,500304234404130816,Where there is just enough justification that a person thinks they can get by with it.
2314,544401782676680704,"Police confirm they are ""monitoring Facebook &amp; Twitter"" after reports hostages are tweeting from inside sydneysiege"
2315,544529110266310656,Why was this mad man not behind bars? Ugh
2316,544401031136677888,One day black flag will fly on the UN Hq too. playing the flute as world burns.
2317,544286226879381504,Seriously fed up with this. It has to be stopped. Nowhere is safe nowadays. It's Sydney! Australia doesn't need this s**t now too!
2318,500382921476145152,again he could have paid for them
2319,552815787484778497,yeah? I'd like to see you respond this way to anti-Semitic children's programs on Gaza tv
2320,553506057432342528,then make it so
2321,500320311997640704,"Unbelieveable The day Ferguson cops told a dirty, bloody lie (via"
2322,544296176892116993,probably the layout of the building. Public place. Easy media coverage
2323,552857373015289858,Please RT - Download a hilarious FREE Koran PARODY for infidels of all ages -
2324,544333288249118720,What do you pay your drivers?
2325,499692380296318976,"Also, cops need to be held to a higher standard."
2326,553551887270547459,Can you clarify - are the six hostages and one seriously wounded in addition to the reports of two killed?
2327,500319011955949569,What they did today was also a good way to taint the jury pool.
2328,544447280389312512,"Yes, and it would seem the terrorists are positively counting on that."
2329,544334599342784512,Have fun defending your home with a baseball bat while waiting  minutes for the cops to show up.
2330,529654334456598529,hey ^^^^
2331,500286345668202497,Exactly
2332,544321039476346881,shoot him where his willy is since islam cherish it sooo much.
2333,552814682839326720,Many religions started in mid east.It indicates peoples with no sense of humor.Leave them alone.
2334,553544356700094464,is it just a coincidence that kosher market thing or a missibg part of the picture ?
2335,529671977662185473,I'll definitely be trying to get tix today!
2336,544288822545354753,at least they've got good chocolate
2337,553587686762479617,The  are reported dead.
2338,501761634076217345,Thing is Killer cop knew nothing -was just being a ASSHOLE BULLY-started to leave backed up-killed kid
2339,500356480432754689,"there doesnt have to be money stolen/ just stolen itemsto be a robbery, they said it is robbery bc the use of force"
2340,544401892596408320,Is he sleeping...?
2341,524944680971415552,"“CBCOttawa: CONFIRMED |  shooter shot dead at Parliament Hill, but there is more than  suspect. cbcOTT OTTnews”"
2342,544381686566227968,powerful shot
2343,544309589575864320, Hostages now    
2344,553551642369753088,is this all part of a plan .. a spread of attacks by different associates to cause maximum confusion ..playing hostages . Max PR?
2345,544352182401638401,“dailytelegraph: BREAKING Reports two customers and an employee have escaped the SydneySiege GB
2346,544510638202966016,"“BBCBreaking: Several more hostages flee from cafe under siege in Sydney, local media say thank god"
2347,500288040963964928,"Gentle Giant, RIGHT. Go arrest that partner he had too."
2348,553488128364007424,"Your article says the suspects, but then states it is a fact that they were the attackers. justsaying"
2349,499533751513518080,as reported by injured in a RANDOM drive-by shooting per Lt. Col w/STLCPD
2350,544283586111619072,Bring the get that bastard
2351,499534297662246913,Potus blk per cnt go golf.wow
2352,500282726298054656,"that's bs. there's always a ""history"" when the African Americans gets killed."
2353,552829975800578048,“HuffPostUK:  CharlieHebdo cartoonists killed: - Charb - Cabu - Tignous - Georges Wolinski JeSuisCharlie 
2354,500400629739573250,Rand Paul used those words BECAUSE of this incident. Just fuck off dude. Fuck off so hard.
2355,552813608694857730,Good satire often is. Their latest cover attacks an ANTI-Muslim writer - and Jesus:
2356,544333302761402369,I'd gladly have our  in yrs situation to your one in wk mass shootings.
2357,500337293375197184,"WOW! FANTASTIC ARTICLE! RT &amp; RT! FBI NEEDS TO INVESTIGATE THIS ONE ALSO! NO JUSTICE, NO PEACE!"
2358,544343843731034114,Stay away from chocolate ;)
2359,524973817219653633,"are you middle eastern, by chance?"
2360,553184841873633280,+
2361,524956203294941184,“BBCBreaking: Watch video showing gunfire inside Canada's parliament in Ottawa WTF 
2362,499451011791335424,I know that's right..hoping to god Someone captured on phone +hasn't came forward -yet..(video/shooting)
2363,552795629768814592,"“cnni: BREAKING: At least  killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says."
2364,500280986845073408,“URGENT: Darren Wilson is the police officer who shot Mike Brown Ferguson rtRT_com
2365,529703489107423233,I hope you enjoy! Only slightly jealous 
2366,525044903865511937,"things aren't as black and white as you may think. Picking a fight on Twitter isn't cool, bro."
2367,552786226546495488,They who? Stupid and partial opinions like this one only add noise to any debate.
2368,544351106000625664,have they shot them
2369,500715098583736320,"oops, getting sleepy...kitty meowed out all nite!"
2370,544289493260701697,"it's not over here yet Hun, it's heartbreaking to hear what's happening around the world. All because of a prehistoric evil cult. X"
2371,544273029765685248,Damn the Muslims back to their version of the 'holy land.'
2372,552808549349199872,A tragedy.
2373,544283669394120704,lets talk to them in hushed tones
2374,544425098321874944,cut the BS they wanted to surge price now back tracking
2375,553576578933075968,Two words....political correctness....
2376,544369484019281921,Really? The motive is unknown? Does the flag in the window provide any possible clue? Do you employ the world's worst reporters?
2377,544517442781716481,good
2378,500321569907150848,an investigative report on the shooting?
2379,552816583614013440,no it's ok to offend everyone else. Precious pedophile needs to be protected
2380,501756572952166400,Go Back To Sleep Loraine!!!
2381,500394428243390465,Shoving a clerk means you'll take on a police officer with a gun? SoundLogic YesThisIsSarcasm MikeBrown
2382,553592680866152449,go on shoot em again just to make sure
2383,552800628012224512,Wild West Politics: Western Europe is suffering from its internal contradictions; welcome to the tribal politics of the future.
2384,524984804161642497,Three
2385,553478083672424448,bring back the guillotine
2386,524970281379823616,"Call me bad Canuck, I hope those fucktards get their asses kicked."
2387,576833135326961664,Three Scenarios For A Succession In Russia by via v Putin
2388,544323804399665152,"I see, wasn't sure if that was what you meant. They could have been waiting for the briefing to end."
2389,544519768850841600,what's happened to the guy!
2390,552814555764506624,So your answer to my question is yes. Enough said. Bye.
2391,553562623200210944,"I think we don't have enough facts about the big picture right now (AQAP/ISIS etc), we'll need to wait and see"
2392,524960034305114113,PLEASE help us spread the word for our fundraiser to kickstart our company ROC SmallBusiness the
2393,500345416320581632,You've confirmed. Only the true idiots try to brag about their IQ on social media and believe admission equals intelligence.
2394,498488174923227136,You so edgy.
2395,525023827513069568,gross answer
2396,500298114675539968,$ ?! Shit.. Mane this is some nonsense the report don't even look right. Missing info allat
2397,553538912065712129,They're really hungry.
2398,500287728064688130,"Good folk of Ferguson, Support your Police Dept., Riot against the THUGS in your town."
2399,553212936995762176,fullstop for all Non muslim
2400,500393643815882752,he seemed frightened
2401,529547352907218944,"I doubt it! I don't got the money to go all the way out there! If I did, I definitely would! It would be fun! :)"
2402,544284083757805568,that's not the Islamic flag...
2403,553192939888058369,"video also shows them using some not so great skills in the street (crossing each other's line of fire, etc)"
2404,500367241888944130,"even going extreme length to hire an actor that looks like Michael brown! Not saying murder was justified, it's not"
2405,553160945657462785,“ABC: French police: Said Kouachi and Cherif Kouachi wanted in Paris terror attack: the face of cowards
2406,500399820511535104,dude give it up. It's him. Confirmed.
2407,524938376735379457,"also, maybe just window cleaners-"
2408,553509339701727233,call them back and explain to them the definition of martyrs idiots CharlieHebdo
2409,524932703682969601,OMG.
2410,553161717803671552,
2411,544311853409529856,"I know, it was mostly aimed at but thought you would also be interested in that piece"
2412,553166958397771776,"Find them, torture them to fuck, then leave them out in the open tied up for the public to finish them off."
2413,500364276281122817,Wrong. The violent assault MikeBrown committed makes it more likely he attacked the cops minutes later. Ferguson
