,id,parent_id,parent_tweet,tweet,topic,classification
2161,552824657028874241,552814494381256704,UPDATE: CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer,,charliehebdo,comment
2162,524948946360483840,524947867975561216,"Ottawa Police Service: There were ""numerous gunmen"" at the Canada War Memorial shooting. One person was shot.",Ottawa was always such a safe city. This is madness.,ottawashooting,comment
2163,500305055351070722,500295393301647360,The other day I asked a manager at the Ferguson Market if police had requested surveillance video. She said no.,SIGN AND SHARE Ferguson JusticeForMikeBrown,ferguson,comment
2164,552836538875531265,552811386259386370,At least  dead in the Paris shooting. Updated story and background info: CharlieHebdo,omg!!!,charliehebdo,support
2165,500417601109889024,500391222075076610,"Store owner told Monday that there was a theft, but said it was not MichaelBrown; said it was someone else Ferguson",This is getting stranger by the minute. Will we ever get to the truth?,ferguson,comment
2166,544277362368843777,544277161985585152,The cafe is in the central business district of Sydney. Right across from Channel  news head office.,still extremely confusing. Why a CAFE in AUSTRALIA. It doesn't make sense,sydneysiege,query
2167,544358949399851008,544358564484378624,Police: Negotiators are now in contact with armed hostage-taker in Sydney situation; motive remains unknown -,RT Police: Negotiators are now in contact w/ armed hostage-taker in Sydney situation; motive remains unknown -,sydneysiege,support
2168,525060901137702913,525060425184858112,"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog:",RIP Bro,ottawashooting,comment
2169,524943686032175104,524943490887991296,"CONFIRMED |  shooter shot dead at Parliament Hill, but there is more than  suspect. cbcOTT OTTnews","“CBCOttawa: CONFIRMED |  shooter shot dead at Parliament Hill, but there is more than  suspect. cbcOTT OTTnews” staysafeottawa",ottawashooting,comment
2170,553187846035873793,553164985460068352,The CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station,"""SkyNews: The CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station Thieves",charliehebdo,support
2171,524927041599447040,524926393394933760,"I know I can't be insightful yet - that's the bloody point, neither can you, and by trying to, you lose ground.",Give it one hour and my points will be confirmed.,ottawashooting,comment
2172,544337321349230592,544306719686656000,"US evacuated Consulate in Sydney after sydneysiege. Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance"".",maintain high level of vigilance? Against who? Obama said islamic terrorists don't exist in America remember?,sydneysiege,query
2173,544297924088582144,544288681021145090,Up to  held hostage in Sydney Lindt Cafe siege,"Get the terrorists families, take them to the cafe. Surrender or your families will be shot in front of you. Eye for an eye.",sydneysiege,comment
2174,524958112629809152,524956129017995264,"Police say shots fired at  Ottawa sites - National War Memorial, Parliament Hill, and now Rideau shopping centre",police is quite lazy.,ottawashooting,deny
2175,500292158344417280,500291010010701825,.AlwaysThinkHow - Barney Fife would have tried to pull MikeBrown through a window too. Shades of Ernest T. Bass Ferguson,"Agreed, Dante!",ferguson,comment
2176,521368262010224640,521360486387175424,AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times],“FutbolLife: AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times],ebola-essien,support
2177,524943557657133056,524941702046707712,I'm a Photo Editor ABC- Would you be willing to share this with all ABC News platforms and with partners if we credit?,"Yeah, sure. Please credit me though.",ottawashooting,comment
2178,524990987308134400,524962247563431936,"exactly, because they are ""journalists"" and ""dems the rules"" Kelly is a ""comedic writer"" no rules. Go police journalists","No, you're right. We should follow comedic writers and trust their sources. That's my first instinct.",ottawashooting,comment
2179,500355274352234496,500354773133299713,"In , Ferguson police beat a man and charged him for bleeding on them:","Kanye would do this “ComplexMag: In , Ferguson police beat a man and charged him for bleeding on them.",ferguson,comment
2180,544345742664822784,544333222801186816,when it started to appear on M$M the narrative was the same. ..Like say a Script..I mean 'goverMENt press release ..fishy..:(,You two should get together and have the world's stupidest baby.,sydneysiege,comment
2181,524926344992686081,524926235030589440,BREAKING NEWS: At least  shots fired at Ottawa War Memorial. One soldier confirmed shot -,"Gee, I thought Canadians are supposed to be polite for once....",ottawashooting,comment
2182,524993716336197632,524930977211355136,You're an idiot.,", I guess your a fan of the fascist Stevie and his band of crap , so that tells me what you are !",ottawashooting,comment
2183,544384226855227394,544384019857960961,Better than the cretins posting selfies from the same area,seconded,sydneysiege,comment
2184,544290890370777088,544290571280338948,So sorry &amp; fear for the hostages,yeah i bet its awful,sydneysiege,comment
2185,552803445711708160,552802654641225728,Charlie Hebdo shooting latest:  dead and gunmen still at large,Dua belas. RT Charlie Hebdo shooting latest:  dead and gunmen still at large,charliehebdo,support
2186,553521356378476544,553518472798683136,MORE: Official: French terror suspects want to be martyrs; are holed up with hostage north of Paris:,"capture them, shave them, and march them through the streets of Paris like WWII collaborators. JeSuisCharlie Cowards",charliehebdo,comment
2187,552845552770351105,552808282440859648,the real problem was letting these moooslims into the free world.ask politicans why we need them .moohammadd bedded MR.ED,u imposed dictators stole raw material both in africa and middle east,charliehebdo,comment
2188,544470819057852416,544469733488074752,“onewaymule: I'm fascinated by Ray Hadley's role in sydneysiege. Genuine intermediary or opportunistic blowhard?” Door B,err Typhoon Hadley an intermediary???? lol collapses on floor with laughter......,sydneysiege,comment
2189,553891758271369216,553198499891007488,Showing his face in his final moments is crass insensitivity and totally unnecessary - his family are grieving,"Well said, I agree.",charliehebdo,support
2190,544534380614807552,544291804057960448,FIRST PHOTOS: Hostage pressed against a window. SydneySiege,CAUTION Be aware that this could be a FalseFlag Event unfolding right across the street from channel  coincidence? Perhaps,sydneysiege,support
2191,500278685698519041,500278045597368320,URGENT: Darren Wilson is the police officer who shot Mike Brown Ferguson,"Micheal Brown was a hardened criminal. But , of course, shooting him was wrong and the cop should get the death penalty",ferguson,comment
2192,500371514127310850,500369339628126209,"that being said, even if he committed the most awful crime on planet earth, he DID surrender. No reason to be shot.",no need to thank im with u that stealing a cnt cigar shouldnt trump a kid who had a future. We all do stupid shit,ferguson,comment
2193,544281098906521600,544278985249550337,Geoblock lifted on ABCNews. Streaming coverage of the Martin Place siege in Sydney here,still does not work in uk,sydneysiege,comment
2194,500313330930966529,500270780832174080,Police in Ferguson plan to release name of officer who shot unarmed teen Michael Brown:,that is a really stupid announcement by the Ferguson police,ferguson,comment
2195,524991671218745344,524991576163250176,MORE: Police believe three gunmen were involved in shootings in Ottawa this morning and are looking for two shooters.,"Lies and propaganda are traditionally the tools of theocracy, fascism, and totalitarianism. Stop build terrorism &amp; Isis's fame!",ottawashooting,comment
2196,553509397063041024,553506608203169792,"Map shows industrial estate where  CharlieHebdo suspects are holed up, surrounded by police",,charliehebdo,support
2197,544348986484613120,544333288249118720,What do you pay your drivers?,"Uber is covering the cost of all rides, Uber is still paying drivers higher fares to encourage them to pickup riders.",sydneysiege,support
2198,553540999465926657,553539730449924096,"Pray for hostages RT Shooting, hostage-taking at kosher market in Paris; several reported wounded:","RT“Daroff: Pray for hostages RT Shooting, hostage-taking at kosher market in Paris; several reported wounded:",charliehebdo,comment
2199,553153997226663936,553152395371630592,This widely shared cartoon about the CharlieHebdo attack is actually by and not Banksy,Love this !,charliehebdo,comment
2200,500274739537924096,500270780832174080,Police in Ferguson plan to release name of officer who shot unarmed teen Michael Brown:,they don't have a choice under MO law,ferguson,comment
2201,500289681062248451,500288349924782080,Did anyone think of comparing the clothes that MikeBrown was wearing when he was laying on the street to the security footage? Ferguson,,ferguson,deny
2202,544559045307142144,544557233455910913,Muslims are a problem all around the world and your statement is false and a lie.,I was trying to enlighten you on what a Muslim and Islam is cos you seemed so ignorant! Blame d person not religion,sydneysiege,comment
2203,525007688405491712,525007273832497154,Not a hoax. This is before the shooting,"It's not a hoax, but it also wasn't taken *after* the shooting.",ottawashooting,comment
2204,544340358717382656,544339757195489281,"You called uber public transport, it's not. PT is for everyone not just the elite.","I never called uber PT. Everyone is having a go at Uber but not PT... We own it,we shouldn't have to pay in desperate times",sydneysiege,deny
2205,552811835057909761,552810448324943872,"CHARLIEHEBDO SHOOTING: Gunmen shouted 'we have avenged the prophet"" during attack - reports",ISLAMIC SCHOLARS SHOULD COME FORWARD TO END 'JIHAD' ! IT IS INHUMAN &amp; WOULD DESTROY THE CREDIBILITY OF ISLAM !,charliehebdo,support
2206,525034548196024320,525034442104901632,If Michael Zehaf-Bebeau had his passport confiscated doesn't it make sense to track his movements - was this done?,"yes, but CSIS can't watch that many /",ottawashooting,query
2207,544273614229733377,544272856528715776,"More on situation at Martin Place in Sydney, AU",yeah. That's her station,sydneysiege,comment
2208,544277466639257601,544271362022338560,"Black Islamic flag being held up in window of lindt chocolate store in Martin Place, Sydney - hostages inside.",Get the snipers out and exterminate,sydneysiege,comment
2209,552792826216329217,552791578893619200,Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates,Shit ...“guardian: Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates,charliehebdo,comment
2210,524943172875845632,524923462398513152,Shots fired on parliament hill after a man walked up with a gun. I'm locked in a security office on parliament hill,stay safe Cormac.,ottawashooting,comment
2211,524995771587108864,None,,This afternoon we've lowered our flags to half mast in honour of the Canadian Reservist who lost his life in Ottawa.,ottawashooting,support
2212,500415275884244992,500404172140085248,I see. These guys are like the  Stooges,"Which is an insult to the Three Stooges, but I agree with your point hundred percent.ronzell",ferguson,support
2213,552979530923925504,552978184413921281,Banksy's take on CharlieHebdo. JeSuisCharlie NousSommesCharlie,Banksy gets it right. “juliamacfarlane: Banksy's take on CharlieHebdo. JeSuisCharlie NousSommesCharlie,charliehebdo,support
2214,553196247319064576,553184482241814530,"I am still confused as to why these ""highly trained"" individuals left their ID in the getaway car. CharlieHebdo",how about the story that friends of the third suspect Hamyd saw him in class km away during the attack,charliehebdo,comment
2215,544298040652099584,544288681021145090,Up to  held hostage in Sydney Lindt Cafe siege,“Independent: Up to  held hostage in Sydney Lindt Cafe siege,sydneysiege,support
2216,544287443407892480,544282661909323776,"And that time is now, they have brought it to us, they'll be sorry","just watching here Hun, shocking news x",sydneysiege,comment
2217,500283123532570624,500280838710247424,"Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in Ferguson","wait a min, I thought they said he was a good boy?",ferguson,comment
2218,552811728447078400,552808637719408641,islam is not a religion its a brainwashed cult.,hehehe yah like Judaism Christianity and worst hinduism. This is what fools in churches call it. Because they are afraid,charliehebdo,comment
2219,544322790329835521,544319274072817664,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",prefer to listen to Hadley than the terrorist deniers at their ABC,sydneysiege,comment
2220,500382947229581312,500363126294863876,The Ferguson police chief just basically confirmed MikeBrown was gunned to death for the crime of walking in the street? Horrific.,no they did not,ferguson,deny
2221,553587214987558912,553586860334010368,CharlieHebdo killers shot dead by police,you the fastest for breaking news...,charliehebdo,support
2222,544406663898624000,544401782676680704,"Police confirm they are ""monitoring Facebook &amp; Twitter"" after reports hostages are tweeting from inside sydneysiege","how irresponsible tweeting this info, putting innocent lives in jeopardy for a story..shame on you BBC",sydneysiege,comment
2223,499372044593930240,499366666300846081,Line of police cars with high beams on greets anyone trying to enter Ferguson. It's shut down. No media allowed.,is this photo from last night?? Please clarify because you are using present tense.,ferguson,query
2224,524926357927903232,524925050739490816,BREAKING NEWS: Soldier shot at National War Memorial in Ottawa,Bizar..Gister Montréal vandaag Ottawa. BREAKING NEWS: Soldier shot at National War Memorial in Ottawa,ottawashooting,comment
2225,544333004928057345,544332606280437760,;) Hey Aussie Sheeple wanna invade the middle east because of one wack job...:,IT'S AN OLD TIRED STORY!!! WE GOTTA NIP THIS IN THE BUD!,sydneysiege,comment
2226,500357587997831169,500356909816631296,to make him look like the bad guy.. Since there is no real reason for why they did it.,It was to show his mentality. To prove that he isn't as innocent as anyone thought he was.,ferguson,comment
2227,521352678283444224,521346721226711040,Unconfirmed reports claim that Michael Essien has contracted Ebola.,“FootballcomEN: Unconfirmed reports claim that Michael Essien has contracted Ebola.,ebola-essien,comment
2228,524959988956291074,524959809402331137,Senior U.S. official: Canadian government has informed U.S. that one shooter is dead in Ottawa. Live blog:,War Memorial Soldier pronounced dead just now.,ottawashooting,support
2229,553591453675696129,553590459688570880,Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson AFP,MOOI. “AFPphoto: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson AFP,charliehebdo,support
2230,553587865351753730,553587353437356032,".marrty -SO SAVE ME THE FUCKING LECTURE, AND WHEN MY FELLOW TRIBE MEMBERS ARE BEING HELD HOSTAGE, DONT DARE TELL ME TO CALM DOWN.",And the hostages at the kosher market have been freed. Happy for you David.,charliehebdo,comment
2231,524946767209459712,524944399890124801,Recap: Gunman shot dead inside Parliament buildings; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.,"RT ""CBCAlerts: Gunman shot dead inside Parliament; police believe there may be others on loose. Cdn soldier shot earlier at War Memorial.”",ottawashooting,comment
2232,499570907602767872,499368931367608320,"Currently the FoxNews website has zero, repeat, ZERO coverage of the Ferguson protests, probably due to lack of cowboy hats.",MikeBrown would need to be shot in Benghazi for foxnews to cover it,ferguson,comment
2233,500295655458230272,500294803402137600,Photos of alleged robbery involving Michael Brown in Ferguson (via police),Is robbery a death penalty in MO? and without a trial?,ferguson,comment
2234,524972964052103169,524972665564835841,I can't believe people focus on stupidity instead of real problems.,these extremist infidels are the problem not our Govt,ottawashooting,comment
2235,553585746754682880,553579224402235393,"Hostage-taker at Paris store demands release of KouachiBrothers, police union spokesman says.",Hostage-taker at Paris store demands release of Kouachis police union spoke says. via,charliehebdo,support
2236,544516094133035008,544514570367168512,SydneySiege: Latest video of hostages escaping.,"Boil him in pig fat, I.e. Lard.",sydneysiege,comment
2237,544293930087366657,544292691928838144,.SharriMarkson Your stupidity is beyond belief. Just stop if you are capable of that.,She is SOOOOO Stupid that she is completely incapable of realising it.,sydneysiege,comment
2238,500367139652784128,500366747506335744,yeah they faked the video LOLyour racist denial,“PublicOffendor: yeah they faked the video LOLyour racist denial” oh please,ferguson,comment
2239,544514838509006849,544512910538838016,"UPDATE: Hostages fleeing Sydney cafe held by Iranian gunman as explosions, gunshots are heard:","Was he saying ""hands up don't shoot""? Police overreaction? People are glad the police are there when they are in trouble.",sydneysiege,query
2240,544384788527083521,544381485591982083,Reports on sydneysiege gunman wants ISIL flag delivered to cafe and he also wants to speak to PM or people will be killed.,Deliver him the Australian SAS instead.,sydneysiege,comment
2241,500290490382942209,500290256928014336,"YES, it was JUSTIFIED",you're one sick racist bitch,ferguson,comment
2242,525011846164938752,524977699584897024,"perhaps, Trudeau is not that change. He's out of touch with most Canadians, he's not ready to run this country.",if you remember americans Said the same about but he turned out to be a good leader despite all his critics,ottawashooting,deny
2243,553555102423089152,553549686129561600,UPDATE: Gunman in kosher grocery store is demanding the release of the suspects in CharlieHebdo shooting - Reports,"Yeah, that's going to happen! MT Gunman in kosher grocery store is demanding the release of the suspects in CharlieHebdo shooting",charliehebdo,support
2244,500315038541156352,500307001629745152,It appears that Ferguson PD are trying to assassinate Mike Brown's character after literally assassinating Mike Brown.,"I'm curious, had the suspect been white would the PD have acted the same?",ferguson,comment
2245,544296446368169984,544296176892116993,probably the layout of the building. Public place. Easy media coverage,true. Seems it's well executed,sydneysiege,support
2246,553573926786580480,553555326125895680,"Well, that's a good idea too. But...they're gonna end up life in prison and that means that they're gonna live on taxes...",French taxes... But the French don't treat prisoners as well as we do,charliehebdo,deny
2247,499586042752557056,499368931367608320,"Currently the FoxNews website has zero, repeat, ZERO coverage of the Ferguson protests, probably due to lack of cowboy hats.",Imagine if Ferguson folks were strutting around with AR's. Think Perry&amp;Hannity would be hunkered down in solidarity?,ferguson,support
2248,500291870736412672,500290456845299714,Here's the police report. Somehow Ferguson cops valued a box of Swishers at nearly $. Time to stop smokin I guess,Could've been a  count box which are ~$. Box like this:,ferguson,comment
2249,525040562765053952,525032872647065600,"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport",the incident yesterday (car) in Canada was that a terrorist attack as well?,ottawashooting,support
2250,544322700726906880,544289941996326912,Prime Minister Tony Abbott's statement on the SydneySiege. Updates:,Prime ministers should not have to comment on everything.,sydneysiege,deny
2251,553522189337890816,553507495604678658,You telling me that in a km motorway car chase involving a Peugeot  they couldn't be taken out?? Pathetic!!!,coppers don't want to kill them.,charliehebdo,comment
2252,552810626503176192,552810448324943872,"CHARLIEHEBDO SHOOTING: Gunmen shouted 'we have avenged the prophet"" during attack - reports",sounds like a sketch from family guy,charliehebdo,support
2253,500259232764411904,500258409988763649,"Name of Ferguson cop is expected to be released by  ET, police chief says: (J.B. Forbes, AP)",BTW the interview the Ferguson Police Chief conducted yesterday was the worst interview I have ever seen,ferguson,comment
2254,544385543342014464,544381485591982083,Reports on sydneysiege gunman wants ISIL flag delivered to cafe and he also wants to speak to PM or people will be killed.,take the shot...snipertime,sydneysiege,support
2255,544293240669622272,544291965513134080,"According to Seven, this is a picture of the gunman",looks like a little green man!,sydneysiege,comment
2256,552819213165801472,552818667293904898,hehe Jews always change subject. If they lose cause of truth. Be serious. How many died under you in israel,heh heh Muslims always full of crap. What alternate universe you live in,charliehebdo,deny
2257,552846396106502144,552802654641225728,Charlie Hebdo shooting latest:  dead and gunmen still at large,Horrible! “thei: Charlie Hebdo shooting latest:  dead and gunmen still at large,charliehebdo,comment
2258,544311274545217536,544309593916989440,"The country would be safer, for us that is.",Hoping for a safe and speedy resolution. Praying no one is hurt but that seems unlikely considering.,sydneysiege,query
2259,544280357760024576,544277117039837184,Flag in window of Sydney Lindt cafe not an ISIS flag. Reads: ‘There is no God but Allah and Muhammad is the messenger of God’ (liztilley),there is something really wrong with these people. Export them back.,sydneysiege,support
2260,553213078889062401,553212962044149761,Paris says highest alert level extended north to region where attack suspects spotted -,hope they get caught,charliehebdo,comment
2261,500299170993819649,500297916553371648,one sure way to know would be if they tested for DNA on the employees shirt...,Even so - since when do you shoot a suspected robber if he is unarmed and cooperating?,ferguson,comment
2262,529713467184676864,None,,Secret Prince show rumored for Toronto tonight,prince-toronto,support
2263,500377906305327104,None,,"Ferguson PD charged HenryDavis w/ ""destruction of property"" for bleeding on their uniforms:",ferguson,support
2264,500281983885672448,500281131057811456,"BREAKING NEWS: According to documents released to the press, MikeBrown was connected to an earlier robbery Ferguson",I have a real civil rights idea that WILL work.,ferguson,comment
2265,529656160736251904,529653029747064832,Prince fans lining up at Massey Hall. Wristbands for surprise show reportedly on sale at pm. Toronto,,prince-toronto,comment
2266,552832817089236992,None,,Stills from eyewitness video show two CharlieHebdo attackers wearing hoods &amp; black clothing shoot a wounded man,charliehebdo,support
2267,554282491549196289,553461741917863936,Rural region of northern France searched in hunt for CharlieHebdo gunmen - latest updates,,charliehebdo,comment
2268,553593746865258497,553593105233248257,and shove a copy of CharlieHebdo up their ass,then send them to the countries the supported as a sign. We are not backing down,charliehebdo,comment
2269,553591990856986624,553590459688570880,Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson AFP,"Oh those poor people, so glad they were freed.",charliehebdo,comment
2270,553559162018611201,553548567420628992,"AFP reports there are  dead, and  hostages being held in the Kosher store in Eastern Paris; separate incident to charlie hebdo shooters.",It is a separate incident but the same terrorist cell?,charliehebdo,query
2271,521360486387175424,None,,AC Milan midfielder Michael Essien has been diagnosed with Ebola. Get well soon Michael. [Daily Times],ebola-essien,support
2272,500298645494067200,500298509870837760,I think is saying: tough guy in pic is low life scum whether it's the late Mr. Brown or not,then what's the relevance?,ferguson,comment
2273,553463231386497024,553461741917863936,Rural region of northern France searched in hunt for CharlieHebdo gunmen - latest updates,did shooting not happen in paris,charliehebdo,query
2274,525003648104161281,525000276894572546,Call ? Signal for help? Keep an eye out for the rescuers? Simply ask the people if there's anything he can do?,"You don't have any evidence that he didn't do any of these things in addition to taking a picture, but you accuse away.",ottawashooting,comment
2275,552839226317094912,552832817089236992,Stills from eyewitness video show two CharlieHebdo attackers wearing hoods &amp; black clothing shoot a wounded man,"Police Officer down in picture, killed by armed terrorists who shouted, ""the prophet is avenged"" after slaughtering him.",charliehebdo,comment
2276,500312191090712577,500308342599061504,lol there's a million dudes wearing cargos &amp; white tees everyday please stop,"these pictures look damning, but stealing rillos DOES NOT JUSTIFY MURDER!",ferguson,comment
2277,552838224981553153,552834961762709505,Paris Manhunt:  CharlieHebdo attackers with AK- rifles &amp; reportedly rocket-propelled grenade still at large,Their hiding at MSNBC or CNN office,charliehebdo,comment
2278,524943685264629760,524943557657133056,"Yeah, sure. Please credit me though.",Will do! Would you Prefer your name or your handle?,ottawashooting,query
2279,524959184928768002,524958563312357376,you managed to confirm before any other news outlet in Canada. Bravo.,"where's the ""(sigh) I give up"" emoticon? Do you not understand twitter?",ottawashooting,comment
2280,544520432615821312,544520273718812672,Police confirm that sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds,I think it's  injured. I can't believe this is happening. I've also heard  people have died,sydneysiege,deny
2281,553587353437356032,553585548204720128,relax.... Every other work out of cuomo and coopers mouth was kosher,".marrty -SO SAVE ME THE FUCKING LECTURE, AND WHEN MY FELLOW TRIBE MEMBERS ARE BEING HELD HOSTAGE, DONT DARE TELL ME TO CALM DOWN.",charliehebdo,comment
2282,524934003892432896,524932935137628160,The gunman in Ottawa has been shot and killed. I'm at a loss for words this morning. That isn't my Canada.,might want to actually confirm shit like that before tweeting.,ottawashooting,deny
2283,501720931803602944,501667615350083584,Max are you listening to what the Chief of Police said or do you just want to believe lies? Listen carefully,Now another store video out that some say shows MichaelBrown DID pay  cigarillos - confusing,ferguson,comment
2284,544452175754448896,544358533819420672,BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. sydneyseige,O Lord Save All Hostages in Sydney &amp; Turn Militants  Righteous Ways MSGTheFilm ,sydneysiege,comment
2285,552839829726060544,552832817089236992,Stills from eyewitness video show two CharlieHebdo attackers wearing hoods &amp; black clothing shoot a wounded man,Inexpicable evil! “MashableNews:  men wearing hoods &amp; black clothing shoot a wounded man CharlieHebdo ParisAttack,charliehebdo,comment
2286,544338807038824449,544338052244840448,So you don't agree anyone should own a gun but yet when something bad happens you're going to call a cop.. That has a gun,it's worked for us for the last yrs hasn't it?,sydneysiege,comment
2287,524961861406838784,524959809402331137,Senior U.S. official: Canadian government has informed U.S. that one shooter is dead in Ottawa. Live blog:,we need d I.D of the shooter,ottawashooting,query
2288,544326095630123008,544324444773433348,"Uber says it has hiked prices in Sydney to ""encourage more drivers to come online &amp; pick up passengers."" SydneySiege",they're asking people to stay indoors and don't go to the CBD. Why would you send drivers there?? Really disappointed of,sydneysiege,support
2289,500367331424751616,500354773133299713,"In , Ferguson police beat a man and charged him for bleeding on them:","what? ""ComplexMag: In , Ferguson police beat a man and charged him for bleeding on them:",ferguson,comment
2290,500704429600157696,500703436103753728,:Plausible that the FergusonPD aided+abetted Wilson in fleeing. PSYCHOLOGICAL TESTS for cops should be mandatory.,:Please take no offense to my analogy. FergusonShooting is like something from 'Deliverance.,ferguson,deny
2291,500401666454065154,500400629739573250,Rand Paul used those words BECAUSE of this incident. Just fuck off dude. Fuck off so hard.,"You're making an assumption about something based on other peoples actions, that's my point.",ferguson,deny
2292,553555098157060097,553544252563935234,BREAKING: At least  killed in Paris hostage situation via,"Radicalism must NOT be tolerated. Deport or Shoot, before they shoot you. NO Trials Or Justice, for they do NOT know it.",charliehebdo,comment
2293,500395857473466368,500389488217309184,Ferguson chief let most of day go by b disclosing (after repeated Qs) that cop who killed MikeBrown knew nothing about robbery. DANGER,that's what I thought too...,ferguson,support
2294,500391222075076610,None,,"Store owner told Monday that there was a theft, but said it was not MichaelBrown; said it was someone else Ferguson",ferguson,support
2295,524951486338715648,524949399286579201,Ottawa police have NOT confirmed multiple shooters based on Canadian reporters on scene but they are still looking in case,They have - however - confirmed  separate shootings. So there's that.,ottawashooting,support
2296,553199058849103872,553197863971610624,The last person killed in Charlie Hebdo attacks was Muslim police officer,Was the last person a human being? PeaceOnEarth,charliehebdo,comment
2297,500295232399757312,500287325621198848,That person does not look . It actually looks a lot like a looter with their face covered that was photographed by,"Take a look at college football players, roughly same size and maturity (in terms of looking older).",ferguson,comment
2298,544321107017232384,544319274072817664,"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",Report responsibly! iammuslimterroristsarenot,sydneysiege,comment
2299,525020543603703809,525019752507658240,"ISIS Media account posts picture claiming to be Michael Zehaf-Bibeau, dead OttawaShooting suspect. Canada",SOURCE plz :),ottawashooting,query
2300,544463130550489088,544462330105712640,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around sydneysiege debunked.,"hardly myths. Merely poor, unconfirmed reporting. sydneysiege",sydneysiege,query
2301,529721379302952961,529720542925176832,"“LiveNationON: In response to inquiries, we can confirm that Prince will not be performing at tonight.”",thank you for that tweet!! MUCHO APPRECIATEO,prince-toronto,support
2302,553184702530453505,553184482241814530,"I am still confused as to why these ""highly trained"" individuals left their ID in the getaway car. CharlieHebdo",maybe they want to get caught,charliehebdo,comment
2303,544320667018362880,544319832486064128,"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated""",Politically Motivated? Really? Why's that then?,sydneysiege,query
2304,500294975481843712,500290456845299714,Here's the police report. Somehow Ferguson cops valued a box of Swishers at nearly $. Time to stop smokin I guess,"The key here is the verbiage Theft,burglary,larceny, or Robbery? Robbery is the term in this report!",ferguson,comment
2305,524982686369472512,524981436252950528,Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official,“RamCNN: Canadian authorities have given name of suspect in Ottawa to U.S. feds; ask for FBI help: Sr U.S. law enforcement official”,ottawashooting,comment
2306,544480713454538753,544462330105712640,Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around sydneysiege debunked.,“smh: Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around sydneysiege debunked.,sydneysiege,support
2307,544310836227895296,544309550778957824,means go home,So scary. Hoping situation is resolved very soon &amp; as peacefully as possible.,sydneysiege,comment
2308,524953954111995904,524953373200891904,Scary stuff...,Agreed.,ottawashooting,comment
2309,544350274308284416,544310853613281281,The Sydney cafe siege may be part of a larger plot. MartinPlaceSiege,"Yes, it's called ""Islam.""",sydneysiege,comment
2310,544278685759860736,544278335455776769,"BREAKING Hostages held inside Sydney cafe, Islamic flag held up","That's not the flag, just looks like it",sydneysiege,deny
2311,553489471413714944,553489393202499584,Paris Murder Suspects Cornered with Hostage,"IN UKRAINE HAVE GIVEN THE NAZI COUP, SUPPORTED BY NATO AND MEDIA COMMUNICATION,AS SEE PHOTO..",charliehebdo,comment
2312,524973940343840768,524972964052103169,these extremist infidels are the problem not our Govt,when our sole purpose was to help civilians with humanitarian aid in the past under liberals,ottawashooting,comment
2313,500284160100294657,500280838710247424,"Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in Ferguson",Fuck that. Where is the report? Why was he unarmed? No. We demand justice. FixThePolice,ferguson,comment
2314,544297324466282497,544288681021145090,Up to  held hostage in Sydney Lindt Cafe siege,Can we take the gloves off and go over and kill these ISIS bastards before they cause any more trouble?,sydneysiege,comment
2315,524985076250341376,524983581983375360,"Police now say there were two shooting incidents in Ottawa: one at the war memorial, the other on Parliament Hill.","“cnnbrk: Now two shooting incidents in Ottawa: one at the war memorial, the other on Parliament Hill.  scary",ottawashooting,support
2316,529550553773506560,529550101925343233,I don't think it's even been on sale yet,"ohhhh! alright! I was confused because it said ""no longer on sale""!",prince-toronto,comment
2317,576339955598942208,576319832800555008,Hoppla! Swiss Rumors: Putin absence due to girlfriend Alina giving birth in Ticino,Both have proved their flexibility!,putinmissing,comment
